"query","answer","base_template","chosen_template","domains"
"If average session duration was less than 4 at any time since November 3 delete all Nadia's leads in the CRM","[]","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} delete all {assigned_to_first_name}'s leads in the CRM","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} delete all {assigned_to_first_name}'s leads in the CRM","['analytics', 'crm']"
"I think engaged users might have been less than 0 at any time since September 13. Can you check and if so, delete all Lena's leads in the CRM","[]","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} delete all {assigned_to_first_name}'s leads in the CRM","I think {natural_language_metric} might have been {more_or_less} than {threshold} at any time since {natural_language_date}. Can you check and if so, delete all {assigned_to_first_name}'s leads in the CRM","['analytics', 'crm']"
"I think engaged users might have been less than 3 at any time since October 20. Can you check and if so, delete all Lena's leads in the CRM","['customer_relationship_manager.delete_customer.func(customer_id=""00000187"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000076"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000188"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000034"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000180"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000017"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000063"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000177"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000113"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000015"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000110"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} delete all {assigned_to_first_name}'s leads in the CRM","I think {natural_language_metric} might have been {more_or_less} than {threshold} at any time since {natural_language_date}. Can you check and if so, delete all {assigned_to_first_name}'s leads in the CRM","['analytics', 'crm']"
"can you check if engaged users was less than 3 at any time since September 30? If so, delete all the leads assigned to Lena in the CRM","['customer_relationship_manager.delete_customer.func(customer_id=""00000187"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000076"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000188"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000034"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000180"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000017"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000063"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000177"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000113"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000015"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000110"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} delete all {assigned_to_first_name}'s leads in the CRM","can you check if {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}? If so, delete all the leads assigned to {assigned_to_first_name} in the CRM","['analytics', 'crm']"
"I think engaged users might have been more than 0 at any time since September 12. Can you check and if so, delete all Raj's leads in the CRM","['customer_relationship_manager.delete_customer.func(customer_id=""00000154"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000149"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000032"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000194"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000129"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000062"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000100"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000108"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000065"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000152"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} delete all {assigned_to_first_name}'s leads in the CRM","I think {natural_language_metric} might have been {more_or_less} than {threshold} at any time since {natural_language_date}. Can you check and if so, delete all {assigned_to_first_name}'s leads in the CRM","['analytics', 'crm']"
"I think engaged users might have been less than 0 at any time since October 7. Can you check and if so, delete all Akira's leads in the CRM","[]","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} delete all {assigned_to_first_name}'s leads in the CRM","I think {natural_language_metric} might have been {more_or_less} than {threshold} at any time since {natural_language_date}. Can you check and if so, delete all {assigned_to_first_name}'s leads in the CRM","['analytics', 'crm']"
"can you check if amir has any overdue tasks? If so, book a 30 minute meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise send them an email saying 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['calendar.create_event.func(event_name=""Catch up on overdue tasks"", participant_email=""amir.ali@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")', 'email.send_email.func(recipient=""amir.ali@atlas.com"", subject=""Discuss overdue tasks"", body=""I noticed you have a few overdue tasks - let\'s catch up tomorrow."")']","If {name} has any overdue tasks, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","can you check if {name} has any overdue tasks? If so, book a 30 minute meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise send them an email saying 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['email', 'calendar', 'project_management']"
"If kofi has any overdue tasks, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['calendar.create_event.func(event_name=""Catch up on overdue tasks"", participant_email=""kofi.mensah@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")', 'email.send_email.func(recipient=""kofi.mensah@atlas.com"", subject=""Discuss overdue tasks"", body=""I noticed you have a few overdue tasks - let\'s catch up tomorrow."")']","If {name} has any overdue tasks, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","If {name} has any overdue tasks, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['email', 'calendar', 'project_management']"
"can you check if nia has any overdue tasks? If so, book a 30 minute meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise send them an email saying 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['email.send_email.func(recipient=""nia.johnson@atlas.com"", subject=""Good work this sprint"", body=""Nice work keeping on top of your tasks this sprint!"")']","If {name} has any overdue tasks, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","can you check if {name} has any overdue tasks? If so, book a 30 minute meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise send them an email saying 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['email', 'calendar', 'project_management']"
"can you check if santiago has any overdue tasks? If so, book a 30 minute meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise send them an email saying 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['calendar.create_event.func(event_name=""Catch up on overdue tasks"", participant_email=""santiago.martinez@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")', 'email.send_email.func(recipient=""santiago.martinez@atlas.com"", subject=""Discuss overdue tasks"", body=""I noticed you have a few overdue tasks - let\'s catch up tomorrow."")']","If {name} has any overdue tasks, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","can you check if {name} has any overdue tasks? If so, book a 30 minute meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise send them an email saying 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['email', 'calendar', 'project_management']"
"can you check if anaya has any overdue tasks? If so, book a 30 minute meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise send them an email saying 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['calendar.create_event.func(event_name=""Catch up on overdue tasks"", participant_email=""anaya.patel@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")', 'email.send_email.func(recipient=""anaya.patel@atlas.com"", subject=""Discuss overdue tasks"", body=""I noticed you have a few overdue tasks - let\'s catch up tomorrow."")']","If {name} has any overdue tasks, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","can you check if {name} has any overdue tasks? If so, book a 30 minute meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise send them an email saying 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['email', 'calendar', 'project_management']"
"If santiago has any overdue tasks, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['calendar.create_event.func(event_name=""Catch up on overdue tasks"", participant_email=""santiago.martinez@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")', 'email.send_email.func(recipient=""santiago.martinez@atlas.com"", subject=""Discuss overdue tasks"", body=""I noticed you have a few overdue tasks - let\'s catch up tomorrow."")']","If {name} has any overdue tasks, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","If {name} has any overdue tasks, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['email', 'calendar', 'project_management']"
"If luis has any overdue tasks, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['calendar.create_event.func(event_name=""Catch up on overdue tasks"", participant_email=""luis.ortiz@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")', 'email.send_email.func(recipient=""luis.ortiz@atlas.com"", subject=""Discuss overdue tasks"", body=""I noticed you have a few overdue tasks - let\'s catch up tomorrow."")']","If {name} has any overdue tasks, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","If {name} has any overdue tasks, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['email', 'calendar', 'project_management']"
"If aisha has any overdue tasks, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['email.send_email.func(recipient=""aisha.chen@atlas.com"", subject=""Good work this sprint"", body=""Nice work keeping on top of your tasks this sprint!"")']","If {name} has any overdue tasks, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","If {name} has any overdue tasks, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['email', 'calendar', 'project_management']"
"I think kofi might have some overdue tasks. Can you check and if so, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['calendar.create_event.func(event_name=""Catch up on overdue tasks"", participant_email=""kofi.mensah@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")', 'email.send_email.func(recipient=""kofi.mensah@atlas.com"", subject=""Discuss overdue tasks"", body=""I noticed you have a few overdue tasks - let\'s catch up tomorrow."")']","If {name} has any overdue tasks, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","I think {name} might have some overdue tasks. Can you check and if so, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['email', 'calendar', 'project_management']"
"I think anaya might have some overdue tasks. Can you check and if so, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['calendar.create_event.func(event_name=""Catch up on overdue tasks"", participant_email=""anaya.patel@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")', 'email.send_email.func(recipient=""anaya.patel@atlas.com"", subject=""Discuss overdue tasks"", body=""I noticed you have a few overdue tasks - let\'s catch up tomorrow."")']","If {name} has any overdue tasks, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","I think {name} might have some overdue tasks. Can you check and if so, book a half hour meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow and send them an email titled 'Discuss overdue tasks' saying 'I noticed you have a few overdue tasks - let's catch up tomorrow.' Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['email', 'calendar', 'project_management']"
"Was engaged users less than 0 at any time since September 20? If so, make a backlog task called 'Improve engaged users' for carlos on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent engaged users' saying 'I noticed engaged users has been stable, nice work!'","['email.send_email.func(recipient=""carlos.rodriguez@atlas.com"", subject=""engaged users"", body=""I noticed engaged users has been stable, nice work!"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!' ","Was {natural_language_metric} {more_or_less} than {threshold} at any time since {natural_language_date}? If so, make a backlog task called 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!'","['analytics', 'email', 'project_management']"
"can you check if average session duration was more than 44 at any time since November 15? If so, make a task 'Improve average session duration' for leila on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent average session duration' saying 'I noticed average session duration has been stable, nice work!'","['email.send_email.func(recipient=""leila.azizi@atlas.com"", subject=""average session duration"", body=""I noticed average session duration has been stable, nice work!"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!' ","can you check if {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}? If so, make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!'","['analytics', 'email', 'project_management']"
"can you check if total visits was less than 10 at any time since November 17? If so, make a task 'Improve total visits' for aisha on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent total visits' saying 'I noticed total visits has been stable, nice work!'","['project_management.create_task.func(task_name=""Improve total visits"", board=""Front end"", assigned_to_email=""aisha.chen@atlas.com"", due_date=""2023-12-08"", list_name=""Backlog"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!' ","can you check if {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}? If so, make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!'","['analytics', 'email', 'project_management']"
"Was total visits less than 1 at any time since September 25? If so, make a backlog task called 'Improve total visits' for chenwei on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent total visits' saying 'I noticed total visits has been stable, nice work!'","['email.send_email.func(recipient=""chenwei.zhang@atlas.com"", subject=""total visits"", body=""I noticed total visits has been stable, nice work!"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!' ","Was {natural_language_metric} {more_or_less} than {threshold} at any time since {natural_language_date}? If so, make a backlog task called 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!'","['analytics', 'email', 'project_management']"
"If average session duration was less than 16 at any time since November 21 make a task 'Improve average session duration' for leila on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent average session duration' saying 'I noticed average session duration has been stable, nice work!' ","['project_management.create_task.func(task_name=""Improve average session duration"", board=""Front end"", assigned_to_email=""leila.azizi@atlas.com"", due_date=""2023-12-08"", list_name=""Backlog"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!' ","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!' ","['analytics', 'email', 'project_management']"
"If average session duration was less than 16 at any time since October 2 make a task 'Improve average session duration' for jinsoo on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent average session duration' saying 'I noticed average session duration has been stable, nice work!' ","['project_management.create_task.func(task_name=""Improve average session duration"", board=""Front end"", assigned_to_email=""jinsoo.kim@atlas.com"", due_date=""2023-12-08"", list_name=""Backlog"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!' ","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!' ","['analytics', 'email', 'project_management']"
"Was total visits more than 10 at any time since October 6? If so, make a backlog task called 'Improve total visits' for fatima on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent total visits' saying 'I noticed total visits has been stable, nice work!'","['email.send_email.func(recipient=""fatima.khan@atlas.com"", subject=""total visits"", body=""I noticed total visits has been stable, nice work!"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!' ","Was {natural_language_metric} {more_or_less} than {threshold} at any time since {natural_language_date}? If so, make a backlog task called 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!'","['analytics', 'email', 'project_management']"
"can you check if total visits was less than 10 at any time since September 1? If so, make a task 'Improve total visits' for santiago on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent total visits' saying 'I noticed total visits has been stable, nice work!'","['project_management.create_task.func(task_name=""Improve total visits"", board=""Front end"", assigned_to_email=""santiago.martinez@atlas.com"", due_date=""2023-12-08"", list_name=""Backlog"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!' ","can you check if {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}? If so, make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!'","['analytics', 'email', 'project_management']"
"can you check if total visits was more than 1 at any time since October 5? If so, make a task 'Improve total visits' for chenwei on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent total visits' saying 'I noticed total visits has been stable, nice work!'","['project_management.create_task.func(task_name=""Improve total visits"", board=""Front end"", assigned_to_email=""chenwei.zhang@atlas.com"", due_date=""2023-12-08"", list_name=""Backlog"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!' ","can you check if {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}? If so, make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!'","['analytics', 'email', 'project_management']"
"can you check if total visits was more than 1 at any time since September 24? If so, make a task 'Improve total visits' for luis on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent total visits' saying 'I noticed total visits has been stable, nice work!'","['project_management.create_task.func(task_name=""Improve total visits"", board=""Front end"", assigned_to_email=""luis.ortiz@atlas.com"", due_date=""2023-12-08"", list_name=""Backlog"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!' ","can you check if {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}? If so, make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday otherwise send them an email titled 'Recent {natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!'","['analytics', 'email', 'project_management']"
"Check the percent growth of engaged users since Saturday and if was more than total visits make a backlog task called 'Improve total visits' for anaya on the front-end board with a deadline of next Friday. Also schedule a half-hour meeting called 'Discuss engaged users' with them at the first time I can do tomorrow","[]","Check the percent growth of {natural_language_metric} since {day_of_week} and if was more than {natural_language_metric_2} make a backlog task called 'Improve {natural_language_metric_2}' for {name} on the front-end board with a deadline of next Friday. Also schedule a half-hour meeting called 'Discuss {natural_language_metric}' with them at the first time I can do tomorrow","Check the percent growth of {natural_language_metric} since {day_of_week} and if was more than {natural_language_metric_2} make a backlog task called 'Improve {natural_language_metric_2}' for {name} on the front-end board with a deadline of next Friday. Also schedule a half-hour meeting called 'Discuss {natural_language_metric}' with them at the first time I can do tomorrow","['analytics', 'calendar', 'project_management']"
"can you check the percent growth of engaged users since Saturday? If it grew by more than average session duration make a backlog task called 'Improve average session duration' for carlos on the front-end board with a deadline of next Friday and schedule a half-hour meeting called 'Discuss engaged users' for us at the first time I can do tomorrow","[]","Check the percent growth of {natural_language_metric} since {day_of_week} and if was more than {natural_language_metric_2} make a backlog task called 'Improve {natural_language_metric_2}' for {name} on the front-end board with a deadline of next Friday. Also schedule a half-hour meeting called 'Discuss {natural_language_metric}' with them at the first time I can do tomorrow","can you check the percent growth of {natural_language_metric} since {day_of_week}? If it grew by more than {natural_language_metric_2} make a backlog task called 'Improve {natural_language_metric_2}' for {name} on the front-end board with a deadline of next Friday and schedule a half-hour meeting called 'Discuss {natural_language_metric}' for us at the first time I can do tomorrow","['analytics', 'calendar', 'project_management']"
"please check the percent growth of engaged users since Wednesday. If it grew by more than average session duration make a front-end backlog task called 'Improve average session duration' for kofi that's due next Friday and schedule a 30 minute meeting called 'Discuss engaged users' for us at the earliest slot i'm free tomorrow","[]","Check the percent growth of {natural_language_metric} since {day_of_week} and if was more than {natural_language_metric_2} make a backlog task called 'Improve {natural_language_metric_2}' for {name} on the front-end board with a deadline of next Friday. Also schedule a half-hour meeting called 'Discuss {natural_language_metric}' with them at the first time I can do tomorrow","please check the percent growth of {natural_language_metric} since {day_of_week}. If it grew by more than {natural_language_metric_2} make a front-end backlog task called 'Improve {natural_language_metric_2}' for {name} that's due next Friday and schedule a 30 minute meeting called 'Discuss {natural_language_metric}' for us at the earliest slot i'm free tomorrow","['analytics', 'calendar', 'project_management']"
